,Data,Ultimo,10_giorni_precedenti_Ultimo,20_giorni_precedenti_Ultimo,30_giorni_precedenti_Ultimo
578,176.7528,416.74,416.45,412.02,412.39
579,176.77439999999999,415.35,413.14,414.95,416.28
580,176.83919999999998,417.3,410.09,412.53,416.04
581,176.8608,413.5,412.81,416.91,410.18
582,176.88240000000002,414.59,416.37,416.84,410.26
583,176.904,413.26,415.39,416.79,409.81
584,176.9256,413.48,412.6,415.85,411.6
585,176.9904,413.36,414.02,416.05,409.02
586,177.012,410.06,411.41,418.49,408.45
587,177.0336,407.25,412.17,416.29,409.11
588,177.05519999999999,409.05,416.74,416.45,412.02
589,177.0768,409.76,415.35,413.14,414.95
590,177.14159999999998,410.29,417.3,410.09,412.53
591,177.16320000000002,408.32,413.5,412.81,416.91
592,177.18480000000002,402.26,414.59,416.37,416.84
593,177.2064,400.96,413.26,415.39,416.79
594,177.228,403.67,413.48,412.6,415.85
595,177.2928,403.4,413.36,414.02,416.05
596,177.3144,404.04,410.06,411.41,418.49
597,177.33599999999998,403.83,407.25,412.17,416.29
598,177.3576,403.12,409.05,416.74,416.45
599,177.3792,403.45,409.76,415.35,413.14
600,177.44400000000002,408.94,410.29,417.3,410.09
601,177.46560000000002,408.14,408.32,413.5,412.81
602,177.4872,412.88,402.26,414.59,416.37
603,177.5088,411.77,400.96,413.26,415.39
604,177.5952,413.84,403.67,413.48,412.6
605,177.61679999999998,409.16,403.4,413.36,414.02
606,177.6384,410.28,404.04,410.06,411.41
607,177.66,414.23,403.83,407.25,412.17
608,177.6816,414.62,403.12,409.05,416.74
609,177.74640000000002,414.87,403.45,409.76,415.35
610,177.768,417.68,408.94,410.29,417.3
611,177.7896,417.1,408.14,408.32,413.5
612,177.8112,417.54,412.88,402.26,414.59
613,177.8328,415.62,411.77,400.96,413.26
614,177.8976,413.75,413.84,403.67,413.48
615,177.9192,413.76,409.16,403.4,413.36
616,177.9408,410.93,410.28,404.04,410.06
617,177.9624,412.08,414.23,403.83,407.25
618,177.98399999999998,411.6,414.62,403.12,409.05
619,178.0488,411.54,414.87,403.45,409.76
620,178.0704,417.52,417.68,408.94,410.29
621,178.092,422.23,417.1,408.14,408.32
622,178.1136,423.92,417.54,412.88,402.26
623,178.1352,424.22,415.62,411.77,400.96
624,178.2,425.09,413.75,413.84,403.67
625,178.2216,424.36,413.76,409.16,403.4
626,178.2432,422.19,410.93,410.28,404.04
627,178.26479999999998,420.59,412.08,414.23,403.83
628,178.2864,418.88,411.6,414.62,403.12
629,178.3512,419.42,411.54,414.87,403.45
630,178.3728,418.9,417.52,417.68,408.94
631,178.39440000000002,417.78,422.23,417.1,408.14
632,178.416,417.73,423.92,417.54,412.88
633,178.4376,419.91,424.22,415.62,411.77
634,178.5024,420.74,425.09,413.75,413.84
635,178.524,421.34,424.36,413.76,409.16
636,178.54559999999998,418.19,422.19,410.93,410.28
637,178.56719999999999,418.26,420.59,412.08,414.23
638,178.5888,414.85,418.88,411.6,414.62
639,178.6536,410.72,419.42,411.54,414.87
640,178.67520000000002,411.61,418.9,417.52,417.68
641,178.6968,413.51,417.78,422.23,417.1
642,178.7184,413.54,417.73,423.92,417.54
643,178.74,414.84,419.91,424.22,415.62
644,178.8048,414.03,420.74,425.09,413.75
645,178.8264,416.07,421.34,424.36,413.76
646,178.84799999999998,417.98,418.19,422.19,410.93
647,178.8696,417.98,418.26,420.59,412.08
648,178.89120000000003,417.08,414.85,418.88,411.6
649,178.9776,414.44,410.72,419.42,411.54
650,178.9992,416.36,411.61,418.9,417.52
651,179.0208,419.95,413.51,417.78,422.23
652,179.0424,419.58,413.54,417.73,423.92
653,179.1072,425.27,414.84,419.91,424.22
654,179.12879999999998,419.77,414.03,420.74,425.09
655,179.1504,419.92,416.07,421.34,424.36
656,179.17200000000003,419.93,417.98,418.19,422.19
657,179.19359999999998,422.93,417.98,418.26,420.59
658,179.2584,422.14,417.08,414.85,418.88
659,179.28,417.14,414.44,410.72,419.42
660,179.3016,417.44,416.36,411.61,418.9
661,179.3232,418.47,419.95,413.51,417.78
662,179.3448,414.35,419.58,413.54,417.73
663,179.40959999999998,416.62,425.27,414.84,419.91
664,179.4312,416.8,419.77,414.03,420.74
665,179.4528,417.8,419.92,416.07,421.34
666,179.47439999999997,416.29,419.93,417.98,418.19
667,179.496,410.47,422.93,417.98,418.26
668,179.5608,407.57,422.14,417.08,414.85
669,179.5824,407.18,417.14,414.44,410.72
670,179.604,404.25,417.44,416.36,411.61
671,179.6256,407.75,418.47,419.95,413.51
672,179.6472,402.66,414.35,419.58,413.54
673,179.712,407.44,416.62,425.27,414.84
674,179.7336,409.3,416.8,419.77,414.03
675,179.75519999999997,409.37,417.8,419.92,416.07
676,179.77679999999998,409.6,416.29,419.93,417.98
677,179.79840000000002,411.73,410.47,422.93,417.98
678,179.8632,414.98,407.57,422.14,417.08
679,179.8848,415.48,407.18,417.14,414.44
680,179.9064,415.67,404.25,417.44,416.36
681,179.928,414.9,407.75,418.47,419.95
682,179.9496,414.1,402.66,414.35,419.58
683,180.0144,418.16,407.44,416.62,425.27
684,180.036,418.49,409.3,416.8,419.77
685,180.05759999999998,420.13,409.37,417.8,419.92
686,180.07920000000001,420.86,409.6,416.29,419.93
687,180.10080000000002,418.68,411.73,410.47,422.93
688,180.1656,422.75,414.98,407.57,422.14
689,180.1872,419.92,415.48,407.18,417.14
690,180.2088,417.11,415.67,404.25,417.44
691,180.2304,418.34,414.9,407.75,418.47
692,180.252,417.58,414.1,402.66,414.35
693,180.3168,418.59,418.16,407.44,416.62
694,180.33839999999998,418.62,418.49,409.3,416.8
695,180.36,422.2,420.13,409.37,417.8
696,180.38160000000002,422.87,420.86,409.6,416.29
697,180.4032,422.43,418.68,411.73,410.47
698,180.46800000000002,420.68,422.75,414.98,407.57
699,180.4896,419.27,419.92,415.48,407.18
700,180.5112,422.85,417.11,415.67,404.25
701,180.5328,423.61,418.34,414.9,407.75
702,180.5544,426.65,417.58,414.1,402.66
703,180.61919999999998,425.12,418.59,418.16,407.44
704,180.64079999999998,427.59,418.62,418.49,409.3
705,180.66240000000002,429.19,422.2,420.13,409.37
706,180.7056,430.16,422.87,420.86,409.6
707,180.7704,431.35,422.43,418.68,411.73
708,180.792,430.78,420.68,422.75,414.98
709,180.8136,429.89,419.27,419.92,415.48
710,180.8352,429.91,422.85,417.11,415.67
711,180.8568,432.06,423.61,418.34,414.9
712,180.92159999999998,435.31,426.65,417.58,414.1
713,180.94320000000002,436.99,425.12,418.59,418.16
714,180.96480000000003,435.65,427.59,418.62,418.49
715,180.9864,434.64,429.19,422.2,420.13
716,181.008,433.73,430.16,422.87,420.86
717,181.0728,432.84,431.35,422.43,418.68
718,181.0944,432.57,430.78,420.68,422.75
719,181.11599999999999,431.52,429.89,419.27,419.92
720,181.1376,435.43,429.91,422.85,417.11
721,181.1592,441.28,432.06,423.61,418.34
722,181.224,440.7,435.31,426.65,417.58
723,181.24560000000002,440.31,436.99,425.12,418.59
724,181.2672,439.03,435.65,427.59,418.62
725,181.2888,439.77,434.64,429.19,422.2
726,181.3752,439.15,433.73,430.16,422.87
727,181.39679999999998,437.98,432.84,431.35,422.43
728,181.4184,438.82,432.57,430.78,420.68
729,181.44,435.71,431.52,429.89,419.27
730,181.52640000000002,435.38,435.43,429.91,422.85
731,181.54799999999997,434.34,441.28,432.06,423.61
732,181.5696,434.52,440.7,435.31,426.65
733,181.59120000000001,430.73,440.31,436.99,425.12
734,181.6128,429.05,439.03,435.65,427.59
735,181.6776,430.95,439.77,434.64,429.19
736,181.6992,431.04,439.15,433.73,430.16
737,181.7208,433.03,437.98,432.84,431.35
738,181.7424,435.94,438.82,432.57,430.78
739,181.76399999999998,437.15,435.71,431.52,429.89
740,181.82879999999997,436.84,435.38,435.43,429.91
741,181.8504,435.13,434.34,441.28,432.06
742,181.872,433.37,434.52,440.7,435.31
743,181.89360000000002,435.49,430.73,440.31,436.99
744,181.9152,436.11,429.05,439.03,435.65
745,181.98,440.01,430.95,439.77,434.64
746,182.0016,439.95,431.04,439.15,433.73
747,182.0232,438.1,433.03,437.98,432.84
748,182.04479999999998,438.66,435.94,438.82,432.57
749,182.0664,438.78,437.15,435.71,431.52
750,182.1312,442.52,436.84,435.38,435.43
751,182.1528,442.55,435.13,434.34,441.28
752,182.17440000000002,447.2,433.37,434.52,440.7
753,182.196,449.56,435.49,430.73,440.31
754,182.2176,448.93,436.11,429.05,439.03
755,182.2824,447.85,440.01,430.95,439.77
756,182.304,445.33,439.95,431.04,439.15
757,182.32559999999998,446.23,438.1,433.03,437.98
758,182.3472,447.66,438.66,435.94,438.82
759,182.3688,444.58,438.78,437.15,435.71
760,182.45520000000002,433.91,442.52,436.84,435.38
761,182.4768,433.3,442.55,435.13,434.34
762,182.4984,431.9,447.2,433.37,434.52
763,182.52,434.22,449.56,435.49,430.73
764,182.5848,435.24,448.93,436.11,429.05
765,182.6064,434.8,447.85,440.01,430.95
766,182.628,440.87,445.33,439.95,431.04
767,182.6496,442.34,446.23,438.1,433.03
768,182.6712,443.38,447.66,438.66,435.94
769,182.73600000000002,442.01,444.58,438.78,437.15
770,182.7576,447.9,433.91,442.52,436.84
771,182.7792,449.26,433.3,442.55,435.13
772,182.8008,447.34,431.9,447.2,433.37
773,182.82240000000002,446.11,434.22,449.56,435.49
774,182.8872,454.71,435.24,448.93,436.11
775,182.90879999999999,454.4,434.8,447.85,440.01
776,182.9304,456.34,440.87,445.33,439.95
777,182.952,453.72,442.34,446.23,438.1
778,182.97359999999998,449.83,443.38,447.66,438.66
779,183.0384,451.43,442.01,444.58,438.78
780,183.06,451.37,447.9,433.91,442.52
781,183.0816,448.31,449.26,433.3,442.55
782,183.10320000000002,451.89,447.34,431.9,447.2
783,183.1248,450.18,446.11,434.22,449.56
784,183.18959999999998,448.88,454.71,435.24,448.93
785,183.2112,448.76,454.4,434.8,447.85
786,183.2328,448.07,456.34,440.87,445.33
787,183.25439999999998,450.88,453.72,442.34,446.23
788,183.27599999999998,447.78,449.83,443.38,447.66
789,183.3408,450.69,451.43,442.01,444.58
790,183.3624,451.97,451.37,447.9,433.91
791,183.38400000000001,451.67,448.31,449.26,433.3
792,183.4056,450.3,451.89,447.34,431.9
793,183.4272,441.39,450.18,446.11,434.22
794,183.492,442.29,448.88,454.71,435.24
795,183.5136,441.16,448.76,454.4,434.8
796,183.5352,442.73,448.07,456.34,440.87
797,183.55679999999998,441.84,450.88,453.72,442.34
798,183.6432,448.37,447.78,449.83,443.38
799,183.6648,449.22,450.69,451.43,442.01
800,183.6864,448.66,451.97,451.37,447.9
801,183.708,448.4,451.67,448.31,449.26
802,183.7296,448.94,450.3,451.89,447.34
803,183.7944,447.46,441.39,450.18,446.11
804,183.816,445.1,442.29,448.88,454.71
805,183.83759999999998,443.63,441.16,448.76,454.4
806,183.8592,439.46,442.73,448.07,456.34
807,183.88080000000002,437.03,441.84,450.88,453.72
808,183.9456,433.54,448.37,447.78,449.83
809,183.9672,438.01,449.22,450.69,451.43
810,183.9888,438.02,448.66,451.97,451.37
811,184.0104,438.89,448.4,451.67,448.31
812,184.032,440.19,448.94,450.3,451.89
813,184.0968,442.46,447.46,441.39,450.18
814,184.11839999999998,444.05,445.1,442.29,448.88
815,184.14,444.52,443.63,441.16,448.76
816,184.16160000000002,443.26,439.46,442.73,448.07
817,184.18319999999997,442.31,437.03,441.84,450.88
818,184.24800000000002,442.8,433.54,448.37,447.78
819,184.2696,444.36,438.01,449.22,450.69
820,184.2912,444.8,438.02,448.66,451.97
821,184.3128,439.23,438.89,448.4,451.67
822,184.3344,439.56,440.19,448.94,450.3
823,184.39919999999998,440.37,442.46,447.46,441.39
824,184.42079999999999,440.32,444.05,445.1,442.29
825,184.44240000000002,447.57,444.52,443.63,441.16
826,184.46400000000003,450.59,443.26,439.46,442.73
827,184.4856,445.84,442.31,437.03,441.84
828,184.5504,448.0,442.8,433.54,448.37
829,184.572,448.85,444.36,438.01,449.22
830,184.5936,453.44,444.8,438.02,448.66
831,184.6152,452.41,439.23,438.89,448.4
832,184.6368,450.19,439.56,440.19,448.94
833,184.7232,453.83,440.37,442.46,447.46
834,184.74480000000003,453.85,440.32,444.05,445.1
835,184.7664,452.5,447.57,444.52,443.63
836,184.788,450.06,450.59,443.26,439.46
837,184.8528,447.69,445.84,442.31,437.03
838,184.8744,444.71,448.0,442.8,433.54
839,184.896,445.78,448.85,444.36,438.01
840,184.9176,445.38,453.44,444.8,438.02
841,184.9392,447.26,452.41,439.23,438.89
842,185.004,447.71,450.19,439.56,440.19
843,185.02560000000003,446.27,453.83,440.37,442.46
844,185.04719999999998,447.43,453.85,440.32,444.05
845,185.0688,448.54,452.5,447.57,444.52
846,185.09040000000002,443.68,450.06,450.59,443.26
847,185.1552,446.22,447.69,445.84,442.31
848,185.17680000000001,445.93,444.71,448.0,442.8
849,185.1984,443.19,445.78,448.85,444.36
850,185.22,446.62,445.38,453.44,444.8
851,185.2416,447.6,447.26,452.41,439.23
852,185.3064,451.85,447.71,450.19,439.56
853,185.32799999999997,450.68,446.27,453.83,440.37
854,185.3496,450.53,447.43,453.85,440.32
855,185.37120000000002,449.02,448.54,452.5,447.57
856,185.39280000000002,445.84,443.68,450.06,450.59
857,185.4792,441.43,446.22,447.69,445.84
858,185.5008,442.83,445.93,444.71,448.0
859,185.5224,448.64,443.19,445.78,448.85
860,185.54399999999998,448.11,446.62,445.38,453.44
861,185.60879999999997,448.98,447.6,447.26,452.41
862,185.63039999999998,448.09,451.85,447.71,450.19
863,185.65200000000002,450.08,450.68,446.27,453.83
864,185.67360000000002,449.22,450.53,447.43,453.85
865,185.6952,445.75,449.02,448.54,452.5
866,185.76,446.03,445.84,443.68,450.06
867,185.7816,447.31,441.43,446.22,447.69
868,185.8032,447.18,442.83,445.93,444.71
869,185.82479999999998,444.51,448.64,443.19,445.78
870,185.8464,447.1,448.11,446.62,445.38
871,185.91119999999998,449.09,448.98,447.6,447.26
872,185.93280000000001,448.24,448.09,451.85,447.71
873,185.95440000000002,447.19,450.08,450.68,446.27
874,185.976,450.24,449.22,450.53,447.43
875,185.9976,448.13,445.75,449.02,448.54
876,186.0624,450.15,446.03,445.84,443.68
877,186.084,449.27,447.31,441.43,446.22
878,186.1056,448.54,447.18,442.83,445.93
879,186.1272,448.13,444.51,448.64,443.19
880,186.1488,448.68,447.1,448.11,446.62
881,186.2136,450.72,449.09,448.98,447.6
882,186.23520000000002,449.45,448.24,448.09,451.85
883,186.2568,450.46,447.19,450.08,450.68
884,186.2784,448.96,450.24,449.22,450.53
885,186.3,450.14,448.13,445.75,449.02
886,186.3648,452.38,450.15,446.03,445.84
887,186.3864,453.13,449.27,447.31,441.43
888,186.408,456.04,448.54,447.18,442.83
889,186.4296,456.43,448.13,444.51,448.64
890,186.4512,456.16,448.68,447.1,448.11
891,186.51600000000002,455.23,450.72,449.09,448.98
892,186.5376,459.77,449.45,448.24,448.09
893,186.5592,460.13,450.46,447.19,450.08
894,186.5808,461.04,448.96,450.24,449.22
895,186.60240000000002,460.54,450.14,448.13,445.75
896,186.6672,461.9,452.38,450.15,446.03
897,186.6888,463.56,453.13,449.27,447.31
898,186.7104,463.15,456.04,448.54,447.18
899,186.732,461.3,456.43,448.13,444.51
900,186.75359999999998,461.34,456.16,448.68,447.1
901,186.84,458.52,455.23,450.72,449.09
902,186.8616,456.65,459.77,449.45,448.24
903,186.88320000000002,457.5,460.13,450.46,447.19
904,186.9048,461.72,461.04,448.96,450.24
905,186.96959999999999,462.06,460.54,450.14,448.13
906,186.9912,459.9,461.9,452.38,450.15
907,187.0128,461.6,463.56,453.13,449.27
908,187.0344,459.43,463.15,456.04,448.54
909,187.05599999999998,458.83,461.3,456.43,448.13
910,187.1208,455.05,461.34,456.16,448.68
911,187.1424,452.95,458.52,455.23,450.72
912,187.16400000000002,456.2,456.65,459.77,449.45
913,187.1856,457.74,457.5,460.13,450.46
914,187.2072,457.63,461.72,461.04,448.96
915,187.272,461.8,462.06,460.54,450.14
916,187.2936,461.53,459.9,461.9,452.38
917,187.3152,460.11,461.6,463.56,453.13
918,187.33679999999998,458.93,459.43,463.15,456.04
919,187.3584,461.28,458.83,461.3,456.43
920,187.4232,461.34,455.05,461.34,456.16
921,187.44480000000001,461.2,452.95,458.52,455.23
922,187.4664,460.74,456.2,456.65,459.77
923,187.488,459.18,457.74,457.5,460.13
924,187.5096,460.31,457.63,461.72,461.04
925,187.5744,460.88,461.8,462.06,460.54
926,187.596,461.12,461.53,459.9,461.9
927,187.61759999999998,461.49,460.11,461.6,463.56
928,187.6392,466.83,458.93,459.43,463.15
929,187.66080000000002,469.5,461.28,458.83,461.3
930,187.72560000000001,468.45,461.34,455.05,461.34
931,187.74720000000002,466.21,461.2,452.95,458.52
932,187.7688,466.07,460.74,456.2,456.65
933,187.7904,465.36,459.18,457.74,457.5
934,187.812,463.27,460.31,457.63,461.72
935,187.8768,464.2,460.88,461.8,462.06
936,187.89839999999998,464.3,461.12,461.53,459.9
937,187.92,464.61,461.49,460.11,461.6
938,187.9416,467.73,466.83,458.93,459.43
939,187.96319999999997,467.83,469.5,461.28,458.83
940,188.02800000000002,469.1,468.45,461.34,455.05
941,188.0496,468.44,466.21,461.2,452.95
942,188.0712,463.02,466.07,460.74,456.2
943,188.0928,457.49,465.36,459.18,457.74
944,188.1144,459.57,463.27,460.31,457.63
945,188.17919999999998,460.21,464.2,460.88,461.8
946,188.2008,460.33,464.3,461.12,461.53
947,188.2224,463.72,464.61,461.49,460.11
948,188.24400000000003,462.64,467.73,466.83,458.93
949,188.26559999999998,465.39,467.83,469.5,461.28
950,188.3304,463.75,469.1,468.45,461.34
951,188.352,466.74,468.44,466.21,461.2
952,188.3736,464.81,463.02,466.07,460.74
953,188.3952,463.62,457.49,465.36,459.18
954,188.4168,462.6,459.57,463.27,460.31
955,188.4816,459.13,460.21,464.2,460.88
956,188.5032,461.03,460.33,464.3,461.12
957,188.5248,462.36,463.72,464.61,461.49
958,188.568,463.06,462.64,467.73,466.83
959,188.6328,461.9,465.39,467.83,469.5
960,188.6544,461.79,463.75,469.1,468.45
961,188.67600000000002,461.89,466.74,468.44,466.21
962,188.6976,463.11,464.81,463.02,466.07
963,188.7192,464.89,463.62,457.49,465.36
964,188.784,466.43,462.6,459.57,463.27
965,188.8056,466.76,459.13,460.21,464.2
966,188.82719999999998,466.29,461.03,460.33,464.3
967,188.8488,464.18,462.36,463.72,464.61
968,188.87040000000002,463.93,463.06,462.64,467.73
969,188.9352,465.7,461.9,465.39,467.83
970,188.95680000000002,463.06,461.79,463.75,469.1
971,188.9784,461.84,461.89,466.74,468.44
972,189.0,463.34,463.11,464.81,463.02
973,189.0216,466.38,464.89,463.62,457.49
974,189.0864,465.85,466.43,462.6,459.57
975,189.10799999999998,465.3,466.76,459.13,460.21
976,189.12959999999998,467.32,466.29,461.03,460.33
977,189.15120000000002,467.38,464.18,462.36,463.72
978,189.23760000000001,470.54,463.93,463.06,462.64
979,189.2592,470.94,465.7,461.9,465.39
980,189.2808,470.58,463.06,461.79,463.75
981,189.3024,468.64,461.84,461.89,466.74
982,189.32399999999998,466.45,463.34,463.11,464.81
983,189.3888,465.44,466.38,464.89,463.62
984,189.41039999999998,466.89,465.85,466.43,462.6
985,189.43200000000002,467.55,465.3,466.76,459.13
986,189.45360000000002,467.12,467.32,466.29,461.03
987,189.4752,469.9,467.38,464.18,462.36
988,189.54,475.27,470.54,463.93,463.06
989,189.5616,474.13,470.94,465.7,461.9
990,189.5832,474.17,470.58,463.06,461.79
991,189.60479999999998,472.47,468.64,461.84,461.89
992,189.6264,474.91,466.45,463.34,463.11
993,189.69119999999998,473.25,465.44,466.38,464.89
994,189.7128,474.25,466.89,465.85,466.43
995,189.73440000000002,474.3,467.55,465.3,466.76
996,189.756,474.98,467.12,467.32,466.29
997,189.7776,474.72,469.9,467.38,464.18
998,189.8424,471.97,475.27,470.54,463.93
999,189.864,470.92,474.13,470.94,465.7
1000,189.8856,473.2,474.17,470.58,463.06
1001,189.9072,477.05,472.47,468.64,461.84
1002,189.9288,478.7,474.91,466.45,463.34
1003,189.9936,481.61,473.25,465.44,466.38
1004,190.01520000000002,479.62,474.25,466.89,465.85
1005,190.03679999999997,482.0,474.3,467.55,465.3
1006,190.0584,480.71,474.98,467.12,467.32
1007,190.08,469.81,474.72,469.9,467.38
1008,190.1448,471.76,471.97,475.27,470.54
1009,190.1664,471.05,470.92,474.13,470.94
1010,190.188,472.77,473.2,474.17,470.58
1011,190.2096,468.93,477.05,472.47,468.64
1012,190.2312,470.18,478.7,474.91,466.45
1013,190.29600000000002,470.23,481.61,473.25,465.44
1014,190.31760000000003,472.52,479.62,474.25,466.89
1015,190.3392,472.79,482.0,474.3,467.55
1016,190.3608,470.34,480.71,474.98,467.12
1017,190.38240000000002,467.69,469.81,474.72,469.9
1018,190.4688,471.46,471.76,471.97,475.27
1019,190.4904,470.69,471.05,470.92,474.13
1020,190.512,464.26,472.77,473.2,474.17
1021,190.53359999999998,466.07,468.93,477.05,472.47
1022,190.59840000000003,467.14,470.18,478.7,474.91
1023,190.62,464.44,470.23,481.61,473.25
1024,190.6416,464.81,472.52,479.62,474.25
1025,190.66320000000002,463.01,472.79,482.0,474.3
1026,190.6848,464.74,470.34,480.71,474.98
1027,190.7496,466.91,467.69,469.81,474.72
1028,190.7712,465.88,471.46,471.76,471.97
1029,190.7928,467.06,470.69,471.05,470.92
1030,190.8144,463.9,464.26,472.77,473.2
1031,190.83599999999998,466.44,466.07,468.93,477.05
1032,190.90079999999998,467.39,467.14,470.18,478.7
1033,190.9224,467.01,464.44,470.23,481.61
1034,190.94400000000002,469.42,464.81,472.52,479.62
1035,190.9656,470.9,463.01,472.79,482.0
1036,190.9872,471.06,464.74,470.34,480.71
1037,191.052,468.54,466.91,467.69,469.81
